x rho vx vy vz p Bx By Bz E
1.000976562500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.049804687500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.098632812500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.147460937500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.196289062500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.245117187500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.293945312500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.342773437500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.391601562500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.440429687500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.489257812500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.538085937500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.586914062500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.635742187500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.684570312500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.733398437500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.782226562500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.831054687500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.879882812500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.928710937500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
1.977539062500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.026367187500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.075195312500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.124023437500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.172851562500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.221679687500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.270507812500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.319335937500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.368164062500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.416992187500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.465820312500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.514648437500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.563476562500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.612304687500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.661132812500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.709960937500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.758789062500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.807617187500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.856445312500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.905273437500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
2.954101562500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.002929687500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.051757812500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.100585937500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.149414062500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.198242187500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.247070312500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.295898437500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.344726562500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.393554687500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.442382812500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.491210937500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.540039062500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.588867187500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.637695312500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.686523437500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.735351562500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.784179687500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.833007812500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.881835937500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.930664062500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
3.979492187500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.028320312500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.077148437500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.125976562500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.174804687500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.223632812500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.272460937500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.321289062500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.370117187500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.418945312500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.467773437500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.516601562500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.565429687500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.614257812500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.663085937500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.711914062500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.760742187500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.809570312500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.858398437500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.907226562500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
4.956054687500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
5.004882812500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
5.053710937500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
5.102539062500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
5.151367187500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
5.200195312500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
5.249023437500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
5.297851562500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
5.346679687500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
5.395507812500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
5.444335937500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
5.493164062500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
5.541992187500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999981126e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
5.590820312500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
5.639648437500000000e-02 1.080000000000000071e+00 1.199999999999999956e+00 9.999999999999979391e-03 5.000000000000000000e-01 9.499999999999999556e-01 5.641895835477562793e-01 1.015541250385961325e+00 5.641895835477562793e-01 3.171625901801530922e+00
