x rho vx vy vz p Bx By Bz E
1.879882812500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
1.928710937500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
1.977539062500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.026367187500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.075195312500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.124023437500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.172851562500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.221679687500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.270507812500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.319335937500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.368164062500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.416992187500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.465820312500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.514648437500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
2.563476562500000000e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999997780e-01 5.641895835477562793e-01 1.128379167095512559e+00 5.641895835477562793e-01 2.454929658551370686e+00
